"","id","Year","Month","Day","day_of_week","price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","view","condition","grade","sqft_above","sqft_basement","yr_built","yr_renovated","zipcode","lat","long","sqft_living15","sqft_lot15"
"6310",3630030010,2014,9,26,5,541000,3,2.5,1790,4038,2,0,0,3,8,1790,0,2005,0,98029,47.5499,-121.998,1700,3365
"6311",3709500060,2014,6,20,5,458000,3,2.5,1870,5013,2,0,0,3,8,1870,0,2003,0,98011,47.7552,-122.221,2040,5555
"6312",1231001130,2014,11,13,4,572000,3,2.25,1860,4000,1.5,0,0,5,7,1020,840,1920,0,98118,47.5539,-122.267,1180,4000
"6313",7852020670,2015,4,2,4,475000,3,2.75,1890,3938,2,0,0,3,8,1890,0,1999,0,98065,47.5336,-121.867,1890,4142
"6314",3578401060,2015,5,4,1,625000,3,2.25,1920,9672,2,0,0,4,8,1920,0,1984,0,98074,47.6233,-122.046,1950,10125
"6315",9476200580,2014,7,10,4,250000,3,1,1010,8711,1,0,0,5,6,1010,0,1944,0,98056,47.4914,-122.186,1250,8053
"6316",2624300080,2014,7,24,4,825000,3,3,3730,35900,1,0,0,3,9,2960,770,1979,0,98008,47.5814,-122.122,2280,16026
"6317",4440400125,2014,5,8,4,228000,4,1.75,2000,6120,1,0,0,3,7,1100,900,1965,0,98178,47.5035,-122.258,1880,6120
"6318",7335400345,2014,5,28,3,135000,2,1,780,6685,1,0,0,4,5,780,0,1948,0,98002,47.305,-122.215,880,6695
"6319",5249802460,2014,12,10,3,5e+05,3,1,1800,7200,1,0,0,3,7,1020,780,1964,0,98118,47.5616,-122.275,1740,5475
"6320",3361402066,2015,4,3,5,365000,4,1.75,3080,32997,1.5,0,0,4,7,3080,0,1950,1982,98168,47.498,-122.321,1980,5711
"6321",6151800300,2015,2,13,5,625000,3,1.75,2700,18893,1,0,0,4,7,2110,590,1948,1983,98010,47.3397,-122.048,2260,17494
"6322",2329800430,2015,2,4,3,254000,3,2.25,1660,8188,2,0,0,4,7,1660,0,1988,0,98042,47.3766,-122.115,1660,7000
"6323",7855000550,2014,12,1,1,1100000,4,2.5,3830,13800,1,0,4,4,9,2030,1800,1969,0,98006,47.5671,-122.157,3460,9875
"6324",5414100040,2014,9,15,1,299950,2,1,800,3000,1,0,0,3,6,800,0,1904,0,98118,47.5602,-122.292,1640,3400
"6325",2592220040,2014,7,24,4,974350,4,2.5,3090,10730,2,0,0,5,8,2420,670,1985,0,98006,47.5458,-122.141,2220,7875
"6326",421000430,2015,3,31,2,225000,3,1,960,5512,1,0,0,4,6,960,0,1963,0,98056,47.4944,-122.165,1090,5837
"6327",1068000559,2014,10,3,5,1280000,4,1.75,3720,8448,1,0,3,4,9,1960,1760,1947,0,98199,47.6425,-122.406,2540,7064
"6328",6402300070,2014,12,8,1,8e+05,4,2.5,2390,10000,1,0,0,3,9,1590,800,1975,0,98040,47.5801,-122.229,1900,9752
"6329",4031000260,2014,6,6,5,2e+05,2,1,1730,9610,1,0,0,3,7,1380,350,1962,0,98001,47.2956,-122.285,1310,9812
"6330",2624049091,2015,3,13,5,2900000,5,2.5,3750,91681,2,1,4,3,10,3750,0,1925,0,98118,47.5379,-122.264,3540,24293
"6331",3876310300,2014,6,6,5,525000,5,2.75,2440,8000,1,0,0,4,7,1240,1200,1972,0,98034,47.7283,-122.17,1780,8391
"6332",1003000175,2014,12,22,1,221000,3,1,980,7606,1,0,0,3,7,980,0,1954,0,98188,47.4356,-122.29,980,8125
"6333",7417100123,2015,4,23,4,365000,3,2.25,1800,9010,1,0,0,3,7,1300,500,1975,0,98155,47.7722,-122.312,1950,10240
"6334",9320990120,2014,7,3,4,345000,4,2.5,2040,5523,2,0,0,3,7,2040,0,1999,0,98148,47.432,-122.328,1720,6646
"6335",4146800050,2014,11,26,3,563000,3,2,1580,5289,1,0,0,3,7,870,710,1940,0,98103,47.6881,-122.342,1310,5535
"6336",6061400160,2014,9,18,4,330000,4,2.25,1790,9920,1,0,0,4,7,1170,620,1969,0,98059,47.5126,-122.149,1990,9648
"6337",9477000120,2014,10,22,3,383000,3,1.75,1410,7215,1,0,0,3,7,1410,0,1967,0,98034,47.7343,-122.193,1550,7600
"6338",6613000585,2015,1,8,4,1620000,3,2.5,3490,9362,1,0,3,5,9,1770,1720,1960,0,98105,47.6605,-122.27,3640,7425
"6339",928000020,2015,1,28,3,466000,3,2.25,1880,7279,1,0,0,3,7,1280,600,1962,0,98155,47.7574,-122.322,2020,8274
"6340",9527000330,2014,8,11,1,508000,6,2.75,2890,7500,1,0,0,4,8,1830,1060,1976,0,98034,47.7099,-122.23,1880,7500
"6341",7230300100,2014,8,26,2,320000,3,2,1820,17600,1,0,0,5,7,1820,0,1972,0,98059,47.4703,-122.112,2190,17440
"6342",2314300200,2014,10,21,2,449500,4,3,2580,7299,2,0,0,3,8,2580,0,1998,0,98058,47.4646,-122.15,2250,6165
"6343",7338402160,2014,10,9,4,349950,4,1.75,1780,5000,1,0,0,5,7,890,890,1903,0,98108,47.5329,-122.292,1860,5000
"6344",1928300350,2014,12,22,1,570000,3,1.75,1370,3300,2,0,0,5,7,1370,0,1927,0,98105,47.6714,-122.32,1560,3927
"6345",1651500060,2014,9,29,1,845000,5,2,1720,9972,1,0,0,4,8,1720,0,1951,0,98004,47.6368,-122.218,2700,9023
"6346",2787460430,2014,10,28,2,299950,2,1.75,1460,10506,1,0,0,3,7,1460,0,1983,0,98031,47.4048,-122.178,1460,8153
"6347",8663280160,2015,3,5,4,545000,5,2.5,2520,7863,1,0,0,3,7,1500,1020,1981,0,98034,47.7096,-122.199,2030,8580
"6348",7853360720,2014,9,8,1,485000,3,2.5,2430,5867,2,0,0,3,7,2430,0,2011,0,98065,47.5162,-121.872,2620,5866
"6349",2493200215,2014,12,31,3,582000,3,1.75,1820,3140,2,0,0,5,8,1820,0,1949,1990,98136,47.5271,-122.384,2030,5499
"6350",8929000270,2014,5,12,1,453246,3,2.5,2010,2287,2,0,0,3,8,1390,620,2014,0,98029,47.5517,-121.998,1690,1662
"6351",5051800130,2014,7,24,4,798000,4,3.25,3500,10260,2,0,0,3,10,3500,0,1987,0,98008,47.5902,-122.13,3500,10658
"6352",6817800630,2014,5,16,5,385000,3,1.75,1180,10541,1,0,0,4,7,940,240,1981,0,98074,47.6348,-122.032,1230,10879
"6353",2579500110,2014,7,1,2,2370000,3,2.25,3530,17450,1,1,3,3,9,1840,1690,1930,1993,98040,47.5358,-122.213,3530,17310
"6354",3905100380,2015,4,21,2,535000,4,2.25,1860,3766,2,0,0,3,8,1860,0,1995,0,98029,47.5699,-122.006,1860,4169
"6355",2260300060,2015,4,10,5,2580000,5,3,4780,20440,1,0,0,4,10,3660,1120,1975,0,98039,47.6242,-122.239,4660,20440
"6356",7853280550,2014,5,28,3,7e+05,4,3.5,4490,5099,2,0,0,3,9,3390,1100,2006,0,98065,47.5394,-121.861,4290,5537
"6357",6402710120,2014,5,5,1,309950,3,2.5,1880,7838,2,0,0,3,7,1880,0,1994,0,98055,47.4439,-122.19,1810,7915
"6358",3333001430,2014,9,12,5,509000,3,3,2130,5000,1.5,0,0,3,7,1570,560,1913,0,98118,47.5451,-122.284,1638,4500
"6359",5451200530,2014,7,5,6,825000,4,2.25,2110,12653,2,0,0,4,8,2110,0,1972,0,98040,47.536,-122.225,2350,10980
"6360",6909700340,2014,8,20,3,619000,3,2,1990,3000,1.5,0,2,5,8,1430,560,1927,0,98144,47.5891,-122.293,1780,5000
"6361",3578401210,2014,12,18,4,557000,4,1.75,2660,11315,2,0,0,4,8,2660,0,1983,0,98074,47.6204,-122.044,1980,11315
"6362",9206950110,2014,7,12,6,369000,3,2.5,1320,1683,2,0,0,3,8,1270,50,2004,0,98106,47.5357,-122.365,1320,2206
"6363",3459700340,2014,10,30,4,537250,4,2.5,2590,9530,1,0,0,4,8,1640,950,1978,0,98155,47.7752,-122.285,2710,10970
"6364",7855400330,2014,6,4,3,1100000,5,2.75,2660,8737,1,0,4,5,8,1470,1190,1969,0,98006,47.5667,-122.155,3280,8783
"6365",624110540,2014,12,5,5,1180000,4,3.25,4060,20822,2,0,0,3,10,4060,0,1991,0,98077,47.7213,-122.055,4170,23958
"6366",8100000080,2014,8,13,3,224400,3,1.75,1070,7200,1,0,0,3,7,1070,0,1994,0,98010,47.3129,-122.023,1280,7200
"6367",4139380050,2014,6,16,1,963000,4,3.5,3280,6603,2,0,0,3,10,3280,0,2007,0,98027,47.5642,-122.126,3280,7333
"6368",3275850180,2014,6,2,1,675000,3,2.25,2610,9002,2,0,0,3,9,2610,0,1988,0,98052,47.6909,-122.104,2320,8306
"6369",7893200486,2015,3,2,1,310000,3,1,1520,6500,1,0,0,3,7,990,530,1958,0,98198,47.4164,-122.332,1500,7500
"6370",7519000585,2015,3,11,3,520000,2,1,1250,3708,1.5,0,0,3,7,1250,0,1926,0,98117,47.685,-122.363,1430,3708
"6371",1450300050,2014,7,23,3,224950,4,2.5,2260,9686,1,0,0,4,7,1520,740,1965,0,98002,47.286,-122.218,1750,9916
"6372",3763300040,2014,10,27,1,4e+05,3,1.5,1330,9900,1,0,0,3,7,1330,0,1956,0,98034,47.7167,-122.233,1940,9900
"6373",7525530100,2014,9,8,1,1020000,5,3.5,4180,17841,2,0,2,3,10,3160,1020,1990,0,98075,47.5618,-122.037,3260,12608
"6374",1626069069,2014,10,29,3,6e+05,3,2.5,1350,187313,1,0,0,4,7,1350,0,1997,0,98077,47.7369,-122.049,2310,49222
"6375",1787600252,2015,5,5,2,282000,2,1,1150,6098,1,0,0,3,7,950,200,1948,0,98125,47.7259,-122.328,1790,8455
"6376",5366200030,2015,2,5,4,535000,3,2.75,2490,3600,2,0,0,3,8,2290,200,1906,0,98122,47.6098,-122.292,1880,3600
"6377",7857003318,2014,8,16,6,320000,3,1,1330,5850,1,0,0,3,7,930,400,1954,0,98108,47.5498,-122.298,1440,5850
"6378",11520370,2014,12,29,1,738000,3,2.5,2620,9112,2,0,0,3,9,2620,0,1995,0,98052,47.6972,-122.116,2620,9067
"6379",4188300180,2014,11,12,3,650000,3,2.5,2870,7288,2,0,0,3,9,2870,0,2012,0,98011,47.7745,-122.225,2870,5998
"6380",2558670110,2014,8,29,5,419000,3,2.25,1700,7650,1,0,0,4,7,1340,360,1975,0,98034,47.7214,-122.166,1980,7200
"6381",6113400046,2014,7,23,3,389999,4,2.5,1890,15770,2,0,0,4,7,1890,0,1968,0,98166,47.4281,-122.343,2410,15256
"6382",8085400401,2015,1,15,4,1900000,4,4.5,4020,9656,2,0,0,3,10,4020,0,2007,0,98004,47.6358,-122.207,1960,9520
"6383",9200000050,2014,9,18,4,109500,2,1,800,10625,1,0,0,3,6,800,0,1942,0,98168,47.496,-122.317,1130,10625
"6384",1425039029,2014,9,23,2,1230000,5,4,4390,6656,2,0,0,3,9,2930,1460,2008,0,98199,47.648,-122.397,1560,6656
"6385",2424059061,2014,11,11,2,998000,4,3.5,3500,43560,2,0,0,3,9,2850,650,2014,0,98006,47.5481,-122.103,3640,40545
"6386",4406000390,2014,5,21,3,255000,3,1.5,1060,9039,1,0,0,3,7,1060,0,1973,2013,98058,47.4293,-122.151,1410,9515
"6387",5089700720,2015,1,27,2,335000,4,2.25,2400,8592,2,0,0,3,8,2400,0,1978,0,98055,47.4383,-122.193,2180,8100
"6388",3793500050,2015,3,3,2,310000,3,2.5,1890,6300,2,0,0,3,7,1890,0,2003,0,98038,47.3673,-122.031,2100,6525
"6389",6623400217,2014,5,15,4,250000,3,1,1230,10350,1,0,0,4,7,1230,0,1957,0,98055,47.428,-122.199,1510,10427
"6390",6758700050,2015,4,1,3,812000,3,2,1970,3420,2,0,3,5,8,1970,0,1913,0,98103,47.6762,-122.354,1770,3420
"6391",2771603050,2014,12,4,4,717500,3,1,2090,4000,1.5,0,2,3,8,1890,200,1931,0,98199,47.6393,-122.392,2090,4000
"6392",1823069213,2014,5,5,1,249950,3,2,1550,15040,1,0,0,4,6,1550,0,1958,0,98059,47.4873,-122.099,1510,41416
"6393",3668000810,2015,1,16,5,218500,3,1.75,1390,9328,1,0,0,4,7,1390,0,1987,0,98092,47.2766,-122.146,1550,8374
"6394",9183703045,2015,4,20,1,275000,4,2,2220,8229,1.5,0,0,4,7,2220,0,1958,0,98030,47.3722,-122.22,1660,8396
"6395",2473002650,2015,5,12,2,495000,4,2.5,2400,11640,1,0,0,5,8,1800,600,1968,0,98058,47.4485,-122.139,2440,10823
"6396",3990200125,2014,7,11,5,385000,3,2,1860,7400,1,0,0,3,8,930,930,1922,2004,98166,47.4598,-122.352,1640,8461
"6397",7683800212,2014,12,18,4,229000,3,1,1010,12705,1,0,0,4,7,1010,0,1959,0,98003,47.3348,-122.303,1490,10200
"6398",2878601425,2014,5,22,4,6e+05,3,1.75,1650,5100,1,0,0,5,7,1040,610,1908,0,98115,47.6873,-122.321,1540,5100
"6399",889000015,2014,11,3,1,599000,3,1.75,1650,1180,3,0,0,3,8,1650,0,2014,0,98105,47.6638,-122.319,1650,1960
"6400",3448000270,2015,3,13,5,398500,3,1,1200,15960,1.5,0,0,3,6,1200,0,1945,0,98125,47.7163,-122.299,1120,7800
"6401",3291800510,2014,6,10,2,310000,3,1.75,1420,7650,1,0,0,4,7,1100,320,1984,0,98056,47.4892,-122.182,1810,7650
"6402",6647400250,2014,7,23,3,439950,3,2.5,1540,7773,2,0,0,4,8,1540,0,1982,0,98034,47.722,-122.194,1630,7340
"6403",6082400083,2015,4,30,4,166000,3,1,1010,11675,1,0,0,3,7,1010,0,1957,0,98168,47.4849,-122.301,1370,10042
"6404",6607000095,2015,2,18,3,286000,4,1.5,1600,5750,2,0,0,4,6,1600,0,1902,0,98118,47.5437,-122.28,1690,5750
"6405",3630200630,2014,8,5,2,805000,4,2.5,3020,3600,2.5,0,0,3,9,3020,0,2009,0,98029,47.5407,-121.993,2570,3600
"6406",1282300105,2014,6,4,3,317000,3,1,1010,5400,1,0,0,3,6,1010,0,1959,0,98144,47.5746,-122.293,960,5400
"6407",1221039156,2014,8,15,5,275000,4,2.5,2180,11132,1,0,0,4,8,1620,560,1978,0,98023,47.3187,-122.367,1950,13801
"6408",8682261140,2014,6,18,3,564000,2,2,1690,4500,1,0,0,3,8,1690,0,2004,0,98053,47.7133,-122.031,1640,4500
"6409",1424059154,2014,5,16,5,1270000,4,3,5520,8313,2,0,3,3,9,3570,1950,2008,0,98006,47.5655,-122.129,3770,8278
"6410",2660500365,2015,1,6,2,392000,3,1,1230,9600,1,0,0,3,7,1230,0,1952,0,98118,47.5553,-122.288,1510,6600
"6411",7883606725,2014,11,11,2,174900,3,1,1100,6000,1.5,0,0,2,6,1100,0,1926,0,98108,47.5279,-122.318,960,5880
"6412",4036800580,2014,6,21,6,418000,4,1.5,1550,9176,1,0,0,3,7,1000,550,1956,0,98008,47.6005,-122.129,1730,8539
"6413",1000102,2015,4,22,3,3e+05,6,3,2400,9373,2,0,0,3,7,2400,0,1991,0,98002,47.3262,-122.214,2060,7316
"6414",4310701577,2014,5,9,5,382000,3,3.25,1410,1253,3,0,0,3,8,1410,0,2005,0,98103,47.6981,-122.34,1410,1253
"6415",7221400495,2014,7,17,4,4e+05,3,1.75,2110,19600,1,0,0,4,8,2110,0,1959,0,98055,47.4742,-122.198,880,10077
"6416",3797001920,2014,7,2,3,310000,2,1,700,3000,1,0,0,4,6,700,0,1918,0,98103,47.6846,-122.346,1560,4500
"6417",5113400264,2014,11,19,3,705000,4,2,1820,5001,2,0,0,3,7,1820,0,1947,2002,98119,47.6438,-122.373,1440,5408
"6418",2124069103,2015,5,5,2,374000,3,1.75,1510,18439,1,0,0,3,7,1510,0,1971,0,98027,47.5491,-122.046,1600,34326
"6419",1091310140,2014,11,3,1,426950,4,2.75,2350,5589,2,0,0,3,7,2350,0,2001,0,98059,47.5098,-122.155,2014,6365
"6420",7011201445,2014,7,2,3,525000,2,1.75,1530,3503,1,0,1,4,7,830,700,1916,0,98119,47.6368,-122.371,1280,1531
"6421",9285800755,2014,7,14,1,515000,3,2.5,1540,6100,1,0,0,3,6,770,770,1944,2014,98126,47.5696,-122.378,1710,5950
"6422",3810000565,2014,7,2,3,255000,4,2,2430,8960,1,0,0,3,7,1430,1000,1960,0,98178,47.4979,-122.232,2430,8960
"6423",621069113,2014,12,18,4,2e+05,3,1.5,1090,10454,1,0,0,3,6,1090,0,1963,0,98042,47.3425,-122.082,1230,12196
"6424",3305100210,2014,10,21,2,825000,5,3,3070,8474,2,0,0,3,9,3070,0,2011,0,98033,47.6852,-122.184,3070,8527
"6425",6046401300,2014,6,9,1,428000,3,2,1310,2550,1,0,0,3,7,780,530,1986,0,98103,47.6911,-122.35,1460,5100
"6426",1338801060,2014,12,4,4,560000,4,1.5,1810,3400,2,0,0,3,8,1810,0,1926,0,98112,47.6264,-122.302,1770,3600
"6427",3271300365,2015,4,7,2,1080000,3,2.75,2770,5800,1,0,0,4,8,1650,1120,1959,0,98199,47.6496,-122.413,2340,5800
"6428",3080000040,2014,5,15,4,495000,4,2,2050,4000,1.5,0,0,5,7,1210,840,1941,0,98144,47.5799,-122.306,1310,4000
"6429",8123450300,2015,3,6,5,508000,3,1.75,1800,8462,1,0,0,3,8,1440,360,1978,0,98052,47.6623,-122.141,2210,8436
"6430",2891100820,2014,8,25,1,213500,3,1,1220,6000,1,0,0,4,7,1220,0,1968,0,98002,47.3245,-122.209,1420,6000
"6431",4022900569,2014,10,17,5,405000,3,1.75,1900,10454,1,0,0,3,7,1390,510,1978,0,98155,47.7748,-122.291,2000,12000
"6432",3856901435,2014,10,27,1,720000,4,2,1760,4500,1.5,0,0,5,7,1760,0,1906,0,98103,47.6711,-122.331,1740,4220
"6433",8562790730,2014,8,22,5,760000,4,3.25,3140,3680,2,0,0,3,10,2310,830,2009,0,98027,47.5319,-122.076,2620,2664
"6434",6908200155,2015,1,22,4,1100000,4,3.5,2760,5040,2,0,2,3,9,2760,0,1955,2005,98117,47.6756,-122.401,2370,5760
"6435",5248800625,2015,3,16,1,385000,3,1,1070,4000,1,0,0,4,7,1070,0,1971,0,98108,47.5529,-122.305,1090,4000
"6436",9126101511,2015,4,28,2,863500,4,3,3250,2760,2.5,0,0,3,8,2420,830,1905,2007,98122,47.6104,-122.303,1260,2780
"6437",424069096,2014,7,31,4,460000,3,1.75,1400,12155,1,0,0,4,7,1400,0,1977,0,98075,47.5926,-122.047,2540,23522
"6438",1972200660,2015,4,15,3,465000,2,1.5,1120,1201,3,0,0,3,8,1120,0,1999,0,98103,47.6524,-122.353,1370,1298
"6439",1868900675,2014,9,12,5,895000,4,2.75,2640,4000,2,0,0,5,8,1730,910,1925,0,98115,47.6727,-122.297,1530,3740
"6440",1085623730,2014,11,29,6,498445,4,2.5,3216,5902,2,0,0,3,9,3216,0,2014,0,98030,47.3425,-122.179,2815,4916
"6441",1189000205,2015,3,11,3,4e+05,2,2.5,1170,1811,2,0,0,3,8,1170,0,2001,0,98122,47.6132,-122.297,1250,3146
"6442",6056111350,2015,5,12,2,439000,3,2.25,1430,2343,2,0,0,3,8,1430,0,2012,0,98108,47.5648,-122.294,1270,1916
"6443",7227800055,2014,9,9,2,199500,4,2,1750,8116,1,0,0,4,5,1750,0,1943,0,98056,47.5097,-122.181,1440,7865
"6444",3265300410,2015,5,6,3,370000,3,1,2150,8480,1,0,0,3,8,1610,540,1951,0,98115,47.6996,-122.308,1620,5203
"6445",1443500905,2015,2,5,4,219950,3,1,1020,4960,1.5,0,0,3,6,920,100,1926,0,98118,47.5328,-122.275,1230,7335
"6446",5422570760,2014,10,14,2,445000,3,1.75,1850,7056,2.5,0,0,4,8,1850,0,1979,0,98052,47.6602,-122.13,1970,7056
"6447",8899210090,2014,7,14,1,360000,3,2.25,2130,8466,1,0,0,3,7,1290,840,1983,0,98055,47.4537,-122.211,2250,9682
"6448",1521069070,2015,2,18,3,204000,3,1,1040,7405,1,0,0,4,6,1040,0,1971,0,98010,47.3105,-122.021,1580,7405
"6449",4054510270,2014,8,27,3,1250000,4,3.75,3830,41263,2,0,0,4,11,3830,0,1990,0,98077,47.7237,-122.042,5600,56568
"6450",9250900104,2014,11,10,1,3e+05,5,1.75,2110,8500,1,0,0,3,7,1100,1010,1962,0,98133,47.7737,-122.35,2020,8500
"6451",5379806590,2015,4,30,4,280000,3,1.5,1430,8861,1,0,0,3,7,1430,0,1956,0,98188,47.4454,-122.289,1080,9425
"6452",8146300025,2014,8,13,3,772000,4,2.5,2500,8680,1,0,0,4,7,1250,1250,1958,0,98004,47.6073,-122.192,2140,8680
"6453",7300410010,2014,12,4,4,340000,4,2.5,2690,6099,2,0,0,3,9,2690,0,1998,0,98092,47.3314,-122.171,2520,6168
"6454",2402100895,2014,6,25,3,640000,33,1.75,1620,6000,1,0,0,5,7,1040,580,1947,0,98103,47.6878,-122.331,1330,4700
"6455",3904960910,2014,9,17,3,635000,4,2.5,3050,7238,2,0,0,3,8,3050,0,1989,0,98029,47.5772,-122.013,2580,7228
"6456",7984400050,2014,9,22,1,207000,3,1.5,1460,11100,1,0,0,3,7,1460,0,1956,0,98003,47.3253,-122.298,1460,11100
"6457",4006000183,2014,9,9,2,450000,7,4,3150,7800,2,0,0,3,8,3150,0,2013,0,98118,47.5259,-122.279,1880,6000
"6458",3223069118,2014,6,16,1,554000,3,3.5,3380,108900,2,0,0,3,9,2700,680,1999,0,98058,47.4316,-122.075,2250,130680
"6459",1471590060,2014,6,19,4,661000,4,2.5,2496,8058,2,0,0,3,9,2496,0,1998,0,98052,47.6791,-122.149,2496,7757
"6460",2117700085,2014,7,30,3,375950,3,1.75,1480,7560,1,0,0,3,6,1100,380,1920,1985,98117,47.6985,-122.364,1510,7250
"6461",7856601110,2015,3,25,3,945800,4,2.75,3360,9100,1,0,0,4,8,1760,1600,1973,0,98006,47.5641,-122.149,2620,8925
"6462",4438400020,2014,5,12,1,192000,2,1,700,10540,1,0,0,3,6,700,0,1953,0,98166,47.438,-122.336,890,10540
"6463",7201900370,2015,5,5,2,440000,3,1,1250,8412,1,0,0,4,7,1250,0,1975,0,98052,47.7012,-122.131,1840,8976
"6464",4039300810,2014,11,17,1,427000,3,1,1200,5252,1,0,0,3,7,1200,0,1962,0,98007,47.6075,-122.134,1800,7920
"6465",3034200247,2015,2,6,5,360000,3,1.75,1950,7260,1,0,0,3,8,1520,430,1957,0,98133,47.7187,-122.33,1950,7548
"6466",7299600950,2015,4,8,3,279950,3,2.5,1608,4800,2,0,0,3,8,1608,0,2013,0,98092,47.2585,-122.201,2009,4800
"6467",7960100260,2014,7,1,2,349500,3,2,1270,3600,1,0,0,3,7,1270,0,1963,0,98122,47.6099,-122.297,1660,3600
"6468",3303950130,2014,11,13,4,415000,3,2.5,2420,10733,2,0,0,3,8,2420,0,1996,0,98038,47.3835,-122.035,1950,8534
"6469",8847400115,2014,7,23,3,590000,3,2,2420,208652,1.5,0,0,3,8,2420,0,2005,0,98010,47.3666,-121.978,3180,212137
"6470",9547201155,2014,10,16,4,567500,3,1,1440,3060,1.5,0,0,4,7,1440,0,1910,0,98115,47.6769,-122.307,1440,3570
"6471",7950304045,2015,3,31,2,320000,4,2.75,1640,3000,1,0,0,3,7,1000,640,1984,0,98118,47.5625,-122.283,1150,4545
"6472",6135300010,2014,12,4,4,248000,2,1,700,8301,1,0,0,3,6,700,0,1953,0,98155,47.7712,-122.323,1250,8304
"6473",1425059145,2014,6,16,1,455000,2,1.5,1310,12196,1.5,0,0,3,6,1310,0,1970,0,98052,47.6487,-122.122,2970,12196
"6474",8651443190,2014,12,4,4,199500,3,1.75,1160,5200,1,0,0,4,7,1160,0,1977,0,98042,47.3643,-122.09,1470,5200
"6475",1387301360,2014,12,22,1,411800,4,2.25,2190,6800,1,0,0,5,7,1340,850,1969,0,98011,47.7367,-122.195,1560,7611
"6476",9232900165,2015,1,23,5,418500,2,1,790,5800,1,0,0,3,6,790,0,1943,0,98117,47.6973,-122.36,1460,5800
"6477",2126059139,2015,3,18,3,620000,5,3.25,3160,10587,1,0,0,5,7,2190,970,1960,0,98034,47.7238,-122.165,2200,7761
"6478",7811000020,2014,11,13,4,490000,3,1.75,1660,8208,1,0,0,4,8,1660,0,1965,0,98005,47.5919,-122.154,2210,11000
"6479",4123800270,2014,7,10,4,250000,3,2,1440,5457,2,0,0,3,7,1440,0,1986,0,98038,47.3784,-122.046,1480,6286
"6480",3343902510,2014,6,11,3,719950,5,2.75,3240,6863,2,0,0,3,10,3240,0,2013,0,98056,47.5033,-122.193,2360,6002
"6481",6679000960,2014,11,16,7,336500,4,2.5,2500,5264,2,0,0,3,7,2500,0,2003,0,98038,47.3853,-122.028,1960,5250
"6482",8857320030,2014,11,7,5,515000,3,2,1810,2738,2,0,0,4,9,1810,0,1979,0,98008,47.6112,-122.115,1760,2754
"6483",7518505910,2014,11,19,3,528000,2,1,1260,5100,1.5,0,0,4,7,1120,140,1925,0,98117,47.6805,-122.384,1260,5100
"6484",4058000010,2014,5,9,5,325000,4,1.5,1470,70800,1,0,0,3,7,1470,0,1976,0,98010,47.3458,-121.948,1810,72337
"6485",2321300351,2014,6,12,4,575000,2,1,1510,4032,1.5,0,0,3,8,1310,200,1935,0,98199,47.6371,-122.393,1700,4042
"6486",2337000150,2015,2,20,5,230000,3,1.5,1900,9630,1,0,0,3,8,1900,0,1967,0,98023,47.3352,-122.344,2010,9630
"6487",1425069103,2014,7,18,5,750000,3,2.5,2620,43832,2,0,0,3,8,2620,0,2013,0,98053,47.655,-122.009,2620,120686
"6488",3023000210,2014,10,1,3,375000,4,2.5,2250,5306,2,0,0,3,8,2250,0,2012,0,98038,47.356,-122.057,2250,5306
"6489",2767603505,2014,5,7,3,519950,3,2.25,1170,1249,3,0,0,3,8,1170,0,2014,0,98107,47.6722,-122.381,1350,1310
"6490",5015000700,2015,1,23,5,563225,3,1,2460,4000,1.5,0,0,4,7,1370,1090,1918,0,98112,47.6268,-122.297,1680,4000
"6491",925069152,2015,3,4,3,890000,2,1.75,3050,50965,2,0,0,3,10,3050,0,1991,0,98053,47.6744,-122.05,3050,40107
"6492",6840700036,2014,7,28,1,497000,2,1,770,3325,1,0,0,3,7,770,0,1918,0,98122,47.6102,-122.299,960,4800
"6493",1245003006,2014,11,10,1,1150000,4,3.75,3180,9889,2,0,0,3,9,2500,680,2012,0,98033,47.6853,-122.204,2910,8558
"6494",7785000220,2014,10,13,1,725000,3,2,1550,12262,1,0,0,4,7,1550,0,1964,0,98040,47.5755,-122.216,2900,12372
"6495",323059103,2015,4,3,5,425000,3,2.5,1230,23522,1,0,0,4,7,1230,0,1978,0,98059,47.515,-122.162,2340,23522
"6496",226039075,2014,5,6,2,655500,4,3.5,3380,8330,2,0,0,3,8,3380,0,2000,0,98177,47.7741,-122.379,2220,8330
"6497",5456000110,2015,4,16,4,865000,5,3,2830,8854,1,0,0,4,8,1500,1330,1979,0,98040,47.5743,-122.209,2260,8604
"6498",1898700310,2014,5,5,1,220000,4,1.5,1240,9600,1,0,0,3,7,1240,0,1971,0,98023,47.3206,-122.397,1240,9592
"6499",2162000260,2014,8,27,3,699000,3,2.5,2740,18455,2,0,1,4,10,1510,1230,1977,0,98040,47.5585,-122.215,2840,16438
"6500",5347200179,2014,8,14,4,270000,3,2,1300,1920,2,0,0,3,8,850,450,2006,0,98126,47.5183,-122.376,1300,1344
"6501",7646900360,2014,9,18,4,420000,3,1,1320,5500,1,0,0,3,7,1320,0,1955,0,98116,47.5705,-122.398,1480,5250
"6502",2723069147,2014,9,2,2,635000,3,2.25,2680,175982,1,0,0,3,9,2680,0,2004,0,98038,47.4487,-122.033,3170,215186
"6503",5381000411,2015,4,10,5,239950,3,1.75,1440,7200,1,0,0,3,7,1440,0,1986,0,98188,47.4473,-122.284,1640,9167
